gene	adj_pval	log_fc	clone	scores
SEC16B	1.0	1.0142951	G	0.14003146
TSNAXIP1	1.0	0.8287164	G	0.14001052
TNK1	1.0	0.95851827	G	0.13988489
HSD17B11	1.0	0.5916112	G	0.13974355
STAT5A	1.0	0.9308951	G	0.13963363
SPATA41	1.0	1.0965574	G	0.13956557
IZUMO1	1.0	0.68259704	G	0.13947658
ADM5	1.0	0.76323605	G	0.13930908
AC012360.2	1.0	1.5068753	G	0.13878039
QPRT	1.0	1.4357771	G	0.13869663
AC116348.1	1.0	1.4845742	G	0.13821505
SCAPER	1.0	0.51149225	G	0.13818364
CRYZ	1.0	0.41713917	G	0.13773869
AC023024.1	1.0	1.2051167	G	0.13768111
VILL	1.0	1.1551167	G	0.13766018
TMCC3	1.0	0.5351764	G	0.13729899
NFKBIE	1.0	0.5407265	G	0.13715765
ZNF589	1.0	0.738539	G	0.13709484
ZNF252P-AS1	1.0	1.9582587	G	0.13675982
AL021068.1	1.0	2.2933838	G	0.13675982
IQCH	1.0	0.77203363	G	0.13675982
S1PR4	1.0	2.5567281	G	0.13674934
MZB1	1.0	2.1510434	G	0.13671795
FARP1-AS1	1.0	2.1864502	G	0.13670747
TTLL9	1.0	1.9181654	G	0.13665512
CREB3L1	1.0	1.6872686	G	0.13664466
FAM78B	1.0	1.8804793	G	0.13664466
Z98885.3	1.0	1.6942884	G	0.13663419
AC012615.2	1.0	1.8410178	G	0.13662373
AL359541.1	1.0	1.810082	G	0.13658184
EPN2-AS1	1.0	1.4737889	G	0.13657138
TNFRSF10D	1.0	0.43384758	G	0.1365609
AC080013.5	1.0	1.320105	G	0.13653997
PIM2	1.0	0.71298516	G	0.13556632
MTRNR2L13	1.0	0.96578145	G	0.13488582
TNRC18	1.0	0.36193922	G	0.13482301
AC119403.1	1.0	2.2707179	G	0.13456127
UBE2L5	1.0	2.5925324	G	0.13454033
AC037450.1	1.0	2.4016924	G	0.13449846
OCLM	1.0	2.0285366	G	0.13448799
DNAH12	1.0	2.310571	G	0.13447753
AC008686.1	1.0	1.7792672	G	0.1344147
FOXH1	1.0	1.8474959	G	0.13439377
SLC15A3	1.0	1.470342	G	0.13437283
IQUB	1.0	1.2870373	G	0.13428907
Z82217.1	1.0	0.76220477	G	0.1341425
RBM14-RBM4	1.0	1.5501746	G	0.13356669
AL353708.3	1.0	1.2321113	G	0.13330497
ARL5B	1.0	0.48402885	G	0.13243602
RGS5_ENSG00000143248	1.0	0.8900245	G	0.13239413
LCK	1.0	2.8534682	G	0.13235226
LINC00632	1.0	2.3097947	G	0.1323418
ZNF454	1.0	2.7634761	G	0.13233133
SCN3B	1.0	2.7499378	G	0.13233133
KANK3	1.0	2.1746998	G	0.13233133
AC007216.2	1.0	2.4370325	G	0.13231039
ATP10B	1.0	2.5076585	G	0.13231039
AL513218.1	1.0	2.4045787	G	0.13231039
AC008443.6	1.0	2.2273717	G	0.13231039
AL606491.1	1.0	2.0228386	G	0.13228945
AL592463.1	1.0	2.1829758	G	0.13227898
KIAA1614	1.0	2.094968	G	0.13225804
AC118658.1	1.0	2.2653055	G	0.13225804
AL008729.1	1.0	2.038837	G	0.13224757
AL159169.3	1.0	2.1002958	G	0.13224757
CX3CL1	1.0	1.9953471	G	0.13222663
HTRA4	1.0	1.6354506	G	0.13221617
AC069213.1	1.0	1.8491066	G	0.13219522
ASIC4	1.0	1.6842892	G	0.13218476
HCN2	1.0	0.8872214	G	0.13217428
MID2	1.0	0.41675618	G	0.13159324
ZNF441	1.0	0.5627169	G	0.13154612
CYB561D2_ENSG00000271858	1.0	1.4872627	G	0.1314048
ANXA2R	1.0	1.7329928	G	0.13134198
AC117498.2	1.0	1.3861779	G	0.1312687
FAM95B1	1.0	1.4164267	G	0.13121635
AC025164.1	1.0	0.8844588	G	0.13115354
NOP2	1.0	0.5317786	G	0.13052015
AC112715.1	1.0	3.1618602	G	0.13015372
RAB42	1.0	3.69238	G	0.13015372
DENND6A-AS1	1.0	3.251156	G	0.13015372
AC106897.1	1.0	3.2097993	G	0.13014325
AL008718.2	1.0	2.8188148	G	0.13013278
ERVE-1	1.0	2.3918927	G	0.13013278
AC092807.2	1.0	3.029031	G	0.13013278
AC093799.1	1.0	2.6459885	G	0.13013278
SPATA42	1.0	2.8219073	G	0.13012232
AC022140.1	1.0	2.4765015	G	0.13012232
AL139424.3	1.0	2.6982398	G	0.13012232
LINC02518	1.0	3.333249	G	0.13012232
AL606970.3	1.0	3.004576	G	0.13012232
AP002505.1	1.0	3.070362	G	0.13012232
ACVR2B-AS1	1.0	2.5912297	G	0.13010137
C9orf43	1.0	0.641134	G	0.13009614
SLCO1C1	1.0	2.555221	G	0.1300909
AP003716.1	1.0	2.5939207	G	0.1300909
Z98200.1	1.0	2.5185778	G	0.13008043
AC010680.5	1.0	2.0123506	G	0.1300595
ESPN	1.0	1.962681	G	0.13004903
AC013652.1	1.0	0.9199399	G	0.12994434
ZNF251	1.0	0.41130096	G	0.12970878
RASIP1	1.0	1.6214216	G	0.12908585
IKZF3	1.0	1.2931414	G	0.12905446
RFX3-AS1	1.0	1.3128914	G	0.12888694
SAP25	1.0	1.1747994	G	0.12874037
AC012651.1	1.0	0.8734357	G	0.128531
AC026202.2	1.0	1.2243928	G	0.12849958
AC010457.1	1.0	1.0941473	G	0.12820645
TSHR	1.0	1.0315819	G	0.12803893
KIAA2012	1.0	4.409943	G	0.12796564
FAM182B	1.0	4.0944495	G	0.12796564
TEX41	1.0	5.592111	G	0.12796564
AC018635.2	1.0	4.311085	G	0.12796564
KLHL41	1.0	5.0433497	G	0.12796564
AC010319.4	1.0	3.9523425	G	0.12796564
GAS7	1.0	4.6743746	G	0.12796564
AC006547.2	1.0	4.9081717	G	0.12796564
LINC02080	1.0	4.10448	G	0.12796564
GCNT2	1.0	3.805364	G	0.12796564
LINC02397	1.0	3.296611	G	0.12795518
TMEM269	1.0	3.2179806	G	0.12795518
GP6	1.0	3.8572097	G	0.12795518
FUT2	1.0	3.9131713	G	0.12795518
SLC26A4-AS1	1.0	3.5521345	G	0.12795518
AC034236.3	1.0	3.8566597	G	0.12795518
TPPP	1.0	3.5510254	G	0.12794471
LINC01562	1.0	3.2349946	G	0.12794471
PROM2	1.0	0.946483	G	0.12793425
AC147067.1	1.0	3.346967	G	0.12793425
ZNF432	1.0	0.5434172	G	0.12790284
AL592166.1	1.0	2.1448832	G	0.12789236
USP42	1.0	0.46366736	G	0.1274736
MFSD8	1.0	0.45289904	G	0.12730609
BNIPL	1.0	1.7591473	G	0.12688208
AC100861.2	1.0	1.4625461	G	0.12672505
AL390957.1	1.0	1.4857575	G	0.12669364
ANKEF1	1.0	0.58147365	G	0.12642667
AC016588.2	1.0	0.589494	G	0.1258561
AC104564.1	1.0	20.602676	G	0.12578805
AC104938.1	1.0	20.719252	G	0.12578805
AL137002.1	1.0	21.488432	G	0.12578805
AC026471.3	1.0	21.201899	G	0.12578805
AC010931.2	1.0	20.965858	G	0.12578805
AC009228.1	1.0	20.747614	G	0.12578805
ST8SIA5	1.0	20.934183	G	0.12578805
AL121906.2	1.0	21.072498	G	0.12578805
HSPB8	1.0	20.334002	G	0.12578805
LINC01254	1.0	21.28087	G	0.12578805
AC026316.5	1.0	20.492325	G	0.12578805
KLKB1	1.0	21.016443	G	0.12578805
PODN	1.0	20.863802	G	0.12578805
AL161937.2	1.0	20.455019	G	0.12578805
LINC01238_ENSG00000261186	1.0	21.097124	G	0.12578805
AC005005.3	1.0	20.85189	G	0.12578805
AL139022.2	1.0	21.101446	G	0.12578805
LINC02135	1.0	20.734737	G	0.12578805
AL031429.1	1.0	20.713106	G	0.12578805
OR5AS1	1.0	21.373512	G	0.12578805
TNFRSF4	1.0	20.956831	G	0.12578805
AL157832.3	1.0	21.046722	G	0.12578805
PON1	1.0	21.307987	G	0.12578805
ADAMTS17	1.0	20.731213	G	0.12578805
GAREM2	1.0	20.959843	G	0.12578805
AC034114.2	1.0	21.098358	G	0.12578805
ZIC5	1.0	21.248829	G	0.12578805
AC005162.3	1.0	21.227745	G	0.12578805
AL357078.3	1.0	21.331032	G	0.12578805
GJC3	1.0	21.358934	G	0.12578805
ARHGAP5-AS1	1.0	0.6518198	G	0.12550014
HIPK1-AS1	1.0	0.800017	G	0.12543209
UCKL1-AS1	1.0	0.75192606	G	0.12510754
AC008403.3	1.0	1.6867211	G	0.12456314
PRKCZ-AS1	1.0	1.3241801	G	0.12447939
FAM81A	1.0	1.2234212	G	0.124374695
C2	1.0	1.2395521	G	0.124374695
DAPK2	1.0	0.49591407	G	0.12341152
STRIP1	1.0	0.44590938	G	0.123128854
AC010680.3	1.0	0.80860466	G	0.12237507
PDE5A	1.0	1.6264979	G	0.1223489
LINC01703	1.0	1.605369	G	0.12230702
SAMMSON	1.0	1.5919142	G	0.12228608
LINC01358	1.0	1.3641462	G	0.122223265
KTN1-AS1	1.0	0.5749311	G	0.12221803
FRMPD4	1.0	0.569831	G	0.12220756
AL390066.1	1.0	1.3849021	G	0.12220233
VSIG8	1.0	1.0841812	G	0.12214998
AL162591.2	1.0	1.1959027	G	0.12211857
CXorf58	1.0	0.9014838	G	0.12203482
RAPGEFL1	1.0	1.0687698	G	0.12148518
AC004076.2	1.0	0.64524406	G	0.12145378
LINC01806	1.0	0.71057254	G	0.1214276
CALML4	1.0	0.99034905	G	0.12111876
AC106782.2	1.0	0.8805484	G	0.121055946
ZNF138	1.0	0.59470177	G	0.120930314
PGAM5	1.0	0.4987944	G	0.1207314
AL138689.2	1.0	1.6766956	G	0.12014512
CCZ1B	1.0	0.52283275	G	0.11997761
SYCE1L	1.0	1.2273698	G	0.11997761
LINC01089	1.0	0.51054406	G	0.119810104
TAPT1-AS1	1.0	1.1809511	G	0.119223826
AC010327.3	1.0	1.0335155	G	0.11916101
KDELR3	1.0	0.42137304	G	0.119098194
LRRC56	1.0	1.0005358	G	0.119056314
AL121772.1	1.0	0.7888275	G	0.11903538
IRF9	1.0	0.56963277	G	0.118742235
ALS2CL	1.0	0.40864778	G	0.11853285
GAS5-AS1	1.0	0.7592514	G	0.11852238
FIRRE	1.0	2.2257922	G	0.117983215
AC239803.3	1.0	1.7245574	G	0.11794134
TRIM58	1.0	1.6294852	G	0.117888995
MX2	1.0	1.5060933	G	0.11787853
AC011731.1	1.0	1.4826584	G	0.117847115
AC131011.1	1.0	1.5326333	G	0.117847115
EMX2OS	1.0	1.385555	G	0.11780524
MMP24	1.0	1.6823078	G	0.11777383
AC005759.1	1.0	1.2715441	G	0.117752895
SFTA3	1.0	0.98929423	G	0.11762726
AC097359.2	1.0	0.6002351	G	0.11744405
AP002957.1	1.0	0.7469371	G	0.116501816
ZNF562	1.0	0.45477402	G	0.11648612
GREM1	1.0	0.8768637	G	0.11638666
PLPPR2	1.0	0.4654415	G	0.11634478
CDHR3	1.0	0.9329786	G	0.11626626
AC026801.2	1.0	0.87331605	G	0.11600453
RLF	1.0	0.4678316	G	0.11581085
USP3	1.0	0.3245412	G	0.11577944
PPFIA4	1.0	2.5912364	G	0.11577944
AL022322.1	1.0	1.9958854	G	0.1157271
KCTD16	1.0	2.00174	G	0.11571663
DM1-AS	1.0	1.6663513	G	0.11570615
AC022167.1	1.0	1.757022	G	0.115695685
FALEC	1.0	1.9652373	G	0.115695685
CLDN16	1.0	1.6941038	G	0.11567475
AC211433.2	1.0	1.5960127	G	0.11565381
RAB11FIP3	1.0	0.5764177	G	0.11561193
AC239804.1	1.0	1.4932239	G	0.115601465
APC2	1.0	1.222162	G	0.115559585
AC048382.6	1.0	1.2359151	G	0.11553865
APOL1	1.0	1.041888	G	0.11550724
KMT2E-AS1	1.0	0.720324	G	0.11543395
AC008764.6	1.0	0.64201266	G	0.11510941
AMT	1.0	1.2666144	G	0.114795335
POPDC3	1.0	0.5121987	G	0.114706345
TMEM231	1.0	0.58591	G	0.1146697
ADPRH	1.0	1.1580601	G	0.11465923
AC092171.5	1.0	1.0626118	G	0.114575475
MTERF1	1.0	0.5434523	G	0.11428234
SPATA2	1.0	0.6266606	G	0.11410436
AL390198.1	1.0	0.8640096	G	0.113727465
EGFL8	1.0	2.2015512	G	0.113544255
TXK	1.0	2.8295028	G	0.11353379
AL022328.1	1.0	2.0982587	G	0.11352332
AC006942.1	1.0	2.1072297	G	0.11351285
HCAR2	1.0	1.9706566	G	0.113502376
AL162586.1	1.0	2.4408414	G	0.113502376
AL022328.2	1.0	2.2128754	G	0.11349191
AC016252.1	1.0	1.8399796	G	0.11348144
XKR4	1.0	1.4718722	G	0.113450035
LY6G5B	1.0	1.7451035	G	0.11343956
FADS6	1.0	1.5174448	G	0.113418624
MRO	1.0	1.3476173	G	0.11338722
MED12	1.0	0.55175734	G	0.11329823
AC012640.4	1.0	0.6887192	G	0.1131726
SPEN	1.0	0.1937436	G	0.11281664
BATF3	1.0	1.3161758	G	0.112481624
AC007950.2	1.0	1.1934955	G	0.11230365
PRR36	1.0	1.1579548	G	0.11226177
ISG20L2	1.0	0.4230435	G	0.11202098
STAC2	1.0	2.3698063	G	0.111350946
AC009065.1	1.0	2.213156	G	0.11133001
STT3A-AS1	1.0	2.0265913	G	0.11131954
PDLIM3	1.0	2.0507526	G	0.11131954
AC015802.4	1.0	2.238307	G	0.11131954
AL138895.1	1.0	1.9406103	G	0.111309074
AC068631.1	1.0	1.831957	G	0.1112986
MMP25	1.0	2.0414248	G	0.1112986
SPAAR	1.0	1.9926485	G	0.11128813
AC126773.4	1.0	1.679834	G	0.11124626
AC016590.3	1.0	1.4847217	G	0.11121485
KIF5C	1.0	0.68869025	G	0.11073849
VAMP1	1.0	0.57049006	G	0.110450596
RFX2	1.0	0.51339126	G	0.11013652
COX15	1.0	0.39892092	G	0.109832905
AC010980.2	1.0	1.1118666	G	0.109602585
AC021752.1	1.0	1.1672335	G	0.10953977
MMP15	1.0	0.4944219	G	0.10936179
GPR35	1.0	2.888821	G	0.10917858
AATK	1.0	3.4414673	G	0.10917858
CCDC114	1.0	2.8195145	G	0.10917858
AL158151.4	1.0	3.246007	G	0.10916811
TCAF2	1.0	3.0363753	G	0.10916811
SEMA4D	1.0	2.5979333	G	0.10916811
AC013726.1	1.0	2.4384212	G	0.10915764
SEZ6	1.0	2.7972836	G	0.10915764
NCKAP1L	1.0	2.8561387	G	0.10915764
DCST2	1.0	2.8779955	G	0.10915764
GIMAP2	1.0	2.8599033	G	0.10915764
AC011481.1	1.0	2.9506116	G	0.10914717
C2orf27B	1.0	1.033666	G	0.10914194
MATK	1.0	2.388023	G	0.1091367
AC073655.2	1.0	2.3162835	G	0.1091367
PCDHB12	1.0	2.5057847	G	0.1091367
LINC01144	1.0	2.1394541	G	0.109115764
PCSK1N	1.0	2.0149412	G	0.109115764
RFPL1S	1.0	1.8711321	G	0.109115764
AC092809.4	1.0	2.2251909	G	0.109115764
LINC00327	1.0	2.186122	G	0.109115764
NRXN2	1.0	2.1241062	G	0.1091053
AC008738.2	1.0	1.9567336	G	0.1091053
ZNF571-AS1	1.0	2.2179887	G	0.1091053
UPK1A	1.0	2.1053627	G	0.1091053
AL049794.1	1.0	1.9672818	G	0.1091053
AC007663.3	1.0	1.4867795	G	0.10908435
BBS9	1.0	0.53660494	G	0.10897443
LINC00907	1.0	1.6033081	G	0.108178765
LYSMD4	1.0	0.5497009	G	0.108000785
PDE7B	1.0	1.2924109	G	0.108000785
AC131235.4	1.0	0.99846244	G	0.10791703
AC003973.2	1.0	1.056663	G	0.10787515
CU633967.1	1.0	1.0449344	G	0.10783328
HDHD5-AS1	1.0	0.92404824	G	0.10776
KLRC4	1.0	1.0605474	G	0.107728586
AP002490.1	1.0	0.8049057	G	0.10761342
AC092140.2	1.0	0.6776636	G	0.10740404
TWNK	1.0	0.47798684	G	0.10739357
AC023908.3	1.0	1.0481455	G	0.10722607
KLF12	1.0	0.43289977	G	0.10720512
AC084855.1	1.0	5.113152	G	0.10699574
AC098479.1	1.0	3.616239	G	0.10699574
AC034102.8	1.0	3.7858288	G	0.10699574
LAX1	1.0	3.8944647	G	0.10699574
IRAK3	1.0	4.0995264	G	0.10699574
SPRR2E	1.0	3.492747	G	0.10699574
AL049875.1	1.0	3.5860517	G	0.10699574
AC004221.1	1.0	3.6234162	G	0.10699574
AJ003147.2	1.0	4.1529007	G	0.10699574
AC023481.1	1.0	4.682166	G	0.10699574
AL390067.1	1.0	3.6561599	G	0.10699574
CCR6	1.0	3.8338675	G	0.10699574
ADCY4	1.0	3.951986	G	0.10699574
ALG1L	1.0	3.5242796	G	0.10699574
AC010205.1	1.0	3.488126	G	0.10699574
AP005205.2	1.0	3.3487735	G	0.10699574
ARHGAP30	1.0	3.6530836	G	0.10698527
FGF13	1.0	3.559473	G	0.10698527
AC105020.5	1.0	3.7675703	G	0.10698527
CHST6	1.0	3.3524628	G	0.10698527
AC084024.3	1.0	3.2035587	G	0.1069748
AC005695.3	1.0	3.3268566	G	0.1069748
SLC10A4	1.0	3.4032028	G	0.1069748
STX16-NPEPL1	1.0	3.2007837	G	0.1069748
MYO15B	1.0	3.1357646	G	0.1069748
TEX26-AS1	1.0	3.320057	G	0.1069748
PPP1R42	1.0	2.9831882	G	0.1069748
LINC01165	1.0	2.7863517	G	0.106964335
AL672032.1	1.0	3.136066	G	0.106964335
NKAIN2	1.0	2.8231108	G	0.106964335
AC004466.1	1.0	2.7007036	G	0.10695386
FAM66B	1.0	2.2363846	G	0.10693292
MTRF1	1.0	0.66076666	G	0.10677589
CATSPERE	1.0	0.9021769	G	0.10672877
C6orf163	1.0	0.6874239	G	0.10654556
FAM151B	1.0	0.8418073	G	0.10646181
DNAH5	1.0	0.94497883	G	0.10640946
SETDB2	1.0	0.5093116	G	0.10631524
C9orf147	1.0	1.692637	G	0.10590694
AC097724.1	1.0	1.4607363	G	0.10582318
AC100830.3	1.0	1.3737032	G	0.10581271
PSEN2	1.0	0.6880981	G	0.1056138
SPEF1	1.0	0.9624399	G	0.10498565
ZMIZ1-AS1	1.0	1.2095089	G	0.10490189
KLHL32	1.0	20.25362	G	0.10482337
STK33	1.0	20.55827	G	0.10482337
AL121989.1	1.0	20.92712	G	0.10482337
LINC01644	1.0	21.044613	G	0.10482337
ANK1	1.0	20.92415	G	0.10482337
AC008121.3	1.0	20.298828	G	0.10482337
VPREB3	1.0	20.737488	G	0.10482337
LINC02102	1.0	21.24813	G	0.10482337
AC073842.2	1.0	20.586779	G	0.10482337
TMPRSS15	1.0	21.503351	G	0.10482337
C3orf49	1.0	20.648653	G	0.10482337
LINC00654	1.0	20.824001	G	0.10482337
IL36B	1.0	20.638376	G	0.10482337
P2RX5	1.0	20.439724	G	0.10482337
SPDYE1	1.0	21.050583	G	0.10482337
AP000345.2	1.0	20.91326	G	0.10482337
AC132938.1	1.0	20.651758	G	0.10482337
DUOX2	1.0	20.918676	G	0.10482337
CCDC198	1.0	20.642345	G	0.10482337
HTR2A	1.0	20.816702	G	0.10482337
LINC00461	1.0	21.046686	G	0.10482337
AL390718.1	1.0	20.320538	G	0.10482337
HAS1	1.0	20.1329	G	0.10482337
COL2A1	1.0	20.006124	G	0.10482337
HGFAC	1.0	20.826296	G	0.10482337
AL132780.1	1.0	20.746166	G	0.10482337
OPRM1	1.0	20.86247	G	0.10482337
AC119396.2	1.0	20.340971	G	0.10482337
SEC14L5	1.0	20.834019	G	0.10482337
ABCF2_ENSG00000285292	1.0	20.625515	G	0.10482337
WFDC10B	1.0	20.515095	G	0.10482337
RNF40	1.0	0.38435382	G	0.10478149
TSNARE1	1.0	0.79206955	G	0.10471344
AL583810.1	1.0	0.82041216	G	0.10470297
TMC6	1.0	0.75536424	G	0.104514524
RAB3A	1.0	0.57249945	G	0.10412716
FAM98C	1.0	0.5192256	G	0.10386544
LINC01569	1.0	0.6099821	G	0.10354089
SPAG8	1.0	1.7217287	G	0.103530414
FOCAD-AS1	1.0	1.3143591	G	0.1034676
LINC02449	1.0	0.9889874	G	0.10332103
AC053513.1	1.0	1.0138019	G	0.10324775
LINC00910	1.0	1.0680108	G	0.102760926
AC112484.3	1.0	0.76433146	G	0.10219559
MAB21L3	1.0	0.694055	G	0.10216418
AC104389.4	1.0	0.8356536	G	0.10214847
AC145285.6	1.0	0.67755216	G	0.10191815
HNRNPL	1.0	0.33749235	G	0.10189722
AL135818.2	1.0	1.5135946	G	0.101373754
NPIPB11	1.0	1.4141479	G	0.10135281
AMDHD1	1.0	0.90124065	G	0.10046293
CTBP1-DT	1.0	0.58692193	G	0.09987141
ENTPD2	1.0	0.76806974	G	0.0995207
AL137802.2	1.0	0.7389681	G	0.09934272
C10orf25	1.0	0.84146714	G	0.09921709
RAB33A	1.0	1.3793354	G	0.09912286
AC138627.1	1.0	1.3327935	G	0.0990077
AL021707.7	1.0	0.99494463	G	0.098997235
AL109917.1	1.0	1.018944	G	0.09896582
PLK5	1.0	1.3664994	G	0.09894489
AL691447.2	1.0	1.1231966	G	0.098913476
AC087294.1	1.0	1.1728991	G	0.0983115
PAQR6	1.0	0.5497281	G	0.09781421
LINC00997	1.0	0.7351666	G	0.09700807
AL354707.1	1.0	1.9388286	G	0.09691385
TSGA10	1.0	0.59491336	G	0.096898146
AC005014.2	1.0	1.4450155	G	0.09687197
LINC01372	1.0	1.5180763	G	0.096861504
AC008966.2	1.0	1.1816648	G	0.09678822
AC084782.3	1.0	1.1001333	G	0.09678822
DDX60L	1.0	0.4931213	G	0.096694
AL354760.1	1.0	0.829604	G	0.096683525
AC069544.1	1.0	0.76899827	G	0.09651602
SLC7A6OS	1.0	0.48060793	G	0.09651078
AL049775.2	1.0	1.0549664	G	0.095919274
NBPF15	1.0	0.50354195	G	0.09582505
FGD2	1.0	1.0018675	G	0.095647074
TTC25	1.0	0.8689987	G	0.09532253
AP000866.1	1.0	0.7715362	G	0.09514455
LINC02012	1.0	2.0629401	G	0.094799064
AL031714.1	1.0	1.9143436	G	0.09477812
ELOVL3	1.0	1.8338991	G	0.09476765
ACAP1	1.0	1.9012201	G	0.09473625
RENBP	1.0	1.634657	G	0.09473625
TEX12	1.0	1.5645181	G	0.09471531
PLPP2	1.0	1.9914713	G	0.09471531
KLHL7-DT	1.0	1.6970017	G	0.09470484
AL158151.3	1.0	1.7156268	G	0.09469437
LINC01752	1.0	1.6128948	G	0.09469437
NARF-AS1	1.0	1.3129808	G	0.0946839
HID1	1.0	1.8321632	G	0.0946839
PLG	1.0	1.4467115	G	0.094662964
AL591163.1	1.0	1.2380483	G	0.0946525
TAS2R10	1.0	1.4737768	G	0.0946525
FAM171A2	1.0	0.7084437	G	0.0946525
NCALD	1.0	1.2529029	G	0.09460015
ADD2	1.0	0.71210223	G	0.09453733
AL133367.1	1.0	1.1839892	G	0.0937469
RASSF4	1.0	0.9900906	G	0.09353752
AC010336.1	1.0	0.7052698	G	0.09324438
DENND4C	1.0	0.4326445	G	0.093061164
AL133215.3	1.0	2.16209	G	0.09259005
LRIT3	1.0	2.0433037	G	0.092558645
NOS1	1.0	1.8960342	G	0.09252723
PLEKHG6	1.0	1.8327595	G	0.0925063
CD160	1.0	1.5611683	G	0.0925063
AC136616.1	1.0	1.6899209	G	0.0925063
DNAH6	1.0	1.6180053	G	0.0925063
TBC1D3L	1.0	1.409192	G	0.09248536
LINC002481	1.0	1.2877612	G	0.09246442
FAM186B	1.0	1.5761833	G	0.09246442
AL136382.1	1.0	1.4172194	G	0.09245395
AC074183.1	1.0	1.041978	G	0.09241208
MSH4	1.0	0.90838295	G	0.09235973
CACNB3	1.0	0.53500086	G	0.09228121
SULT1A1	1.0	1.6805668	G	0.09170017
AC139795.2	1.0	1.2935684	G	0.0914489
AC018648.1	1.0	0.99281335	G	0.09107201
AC073073.2	1.0	0.78458047	G	0.09060089
PDE8B	1.0	2.4427648	G	0.09039151
SPACA6P-AS	1.0	2.4160714	G	0.09039151
ADAMTS2	1.0	2.5693054	G	0.09039151
DRICH1	1.0	2.4123964	G	0.09039151
AC073957.2	1.0	1.9607219	G	0.09038104
AC106739.1	1.0	0.810528	G	0.09037057
BSN-DT	1.0	2.3501534	G	0.09037057
SLC14A2	1.0	2.3904314	G	0.09037057
AC010809.3	1.0	2.1717322	G	0.09037057
ACTR3C	1.0	2.4673615	G	0.0903601
DSCR9	1.0	1.9329524	G	0.09034963
C7orf65	1.0	2.6224613	G	0.09034963
OPRL1	1.0	2.288255	G	0.09034963
AC023509.3	1.0	1.5894148	G	0.090318225
NGF	1.0	2.3304718	G	0.090318225
AP1M2	1.0	1.8430487	G	0.090318225
LINC01118	1.0	1.6257236	G	0.09030776
BTNL9	1.0	1.6498346	G	0.09030776
SEC14L4	1.0	1.51615	G	0.09030776
AC007262.2	1.0	1.6043252	G	0.09029728
AL157838.1	1.0	1.517391	G	0.09029728
OR2F1	1.0	1.0596577	G	0.09028681
AL731571.1	1.0	1.3748088	G	0.09025541
CNKSR1	1.0	0.5624606	G	0.08997274
OR52I1	1.0	1.3935907	G	0.08934982
AC087164.1	1.0	1.1950915	G	0.08922419
ALS2CR12	1.0	0.9195625	G	0.08908809
AC002074.1	1.0	1.1344177	G	0.08908809
OR2A1-AS1	1.0	0.8445541	G	0.089077614
BSN	1.0	0.98245156	G	0.089025274
SPOCK3	1.0	0.5046784	G	0.08877401
COCH	1.0	0.64805764	G	0.088213906
DOK6	1.0	2.7438173	G	0.08820344
HHIPL2	1.0	2.9547818	G	0.08820344
BICDL2	1.0	2.4911304	G	0.08820344
TAT-AS1	1.0	2.2722633	G	0.08820344
AC012636.1	1.0	2.7124846	G	0.08820344
AL355297.3	1.0	2.6508467	G	0.08819296
AC010542.5	1.0	2.6360567	G	0.08819296
PLXDC1	1.0	2.7923644	G	0.08819296
AP003071.1	1.0	2.7974334	G	0.08819296
AC246785.3	1.0	2.6887918	G	0.08819296
AC024597.1	1.0	2.5056207	G	0.088182494
AC100830.1	1.0	2.8329682	G	0.088182494
AC003101.2	1.0	2.3466296	G	0.088172026
ITGA2B	1.0	2.4831796	G	0.088172026
AC020741.1	1.0	2.5193264	G	0.088172026
AC020687.1	1.0	1.8665293	G	0.08816156
WIPF3	1.0	2.1200604	G	0.08815109
AL158196.1	1.0	1.780664	G	0.08814062
AC106820.3	1.0	1.7996999	G	0.08814062
TRIML2	1.0	2.0198262	G	0.08814062
AC087741.2	1.0	1.5234325	G	0.08814062
LCN15	1.0	1.5437279	G	0.08813015
PRAM1	1.0	1.4374794	G	0.08813015
AC067930.3	1.0	1.8199004	G	0.08813015
AC092171.3	1.0	0.7849552	G	0.08785795
ADAM32	1.0	0.5102226	G	0.08748106
AL590708.1	1.0	1.616672	G	0.087229796
AC005540.1	1.0	1.347123	G	0.08716698
AL731533.2	1.0	1.0650375	G	0.08694713
AC034229.4	1.0	1.2383006	G	0.08691572
MORC3	1.0	0.39247075	G	0.08667492
AC004492.1	1.0	3.5523274	G	0.086025834
LINC02249	1.0	3.6857038	G	0.086025834
AC044802.2	1.0	4.962162	G	0.086025834
AC093904.4	1.0	3.500207	G	0.086025834
MFAP4	1.0	3.027947	G	0.086025834
AP006565.1	1.0	3.8869581	G	0.086025834
LINC01993	1.0	3.4468107	G	0.086025834
AC016257.1	1.0	3.065372	G	0.086025834
GOLGA8Q	1.0	4.474367	G	0.086025834
GRIN1	1.0	3.348382	G	0.086025834
AL451069.2	1.0	3.4665446	G	0.086025834
LINC01873	1.0	3.2780519	G	0.086025834
C17orf107	1.0	5.2374887	G	0.086025834
U91328.3	1.0	3.1031063	G	0.086025834
AC026765.2	1.0	3.3454497	G	0.086025834
MUCL3	1.0	3.5194364	G	0.086025834
TTC23L	1.0	2.779297	G	0.086025834
PLEKHG1	1.0	2.9625726	G	0.086025834
GFPT2	1.0	2.7357428	G	0.086025834
AL117209.1	1.0	3.8381171	G	0.086025834
